person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,high_loan_burden,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,age_group_Middle-aged,age_group_Senior,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
23,90000,0.0,2,25000,11.36,0,0.28,0,3,0,False,False,True,False,False,False,False,False,False,False
24,79000,9.0,4,25000,14.96,1,0.32,1,4,0,False,False,True,False,False,False,False,False,False,False
24,91800,4.0,3,25000,13.43,0,0.27,1,3,0,False,False,True,False,False,False,False,False,True,False
25,92000,6.0,2,25000,12.69,0,0.27,0,3,0,False,False,True,False,False,False,True,False,False,False
24,92000,1.0,3,25000,12.73,0,0.27,1,4,0,False,False,True,False,False,False,False,False,False,True
23,93600,3.0,4,25000,15.21,0,0.27,0,4,0,False,False,True,False,False,False,False,False,False,True
23,15000,1.0,3,1750,12.68,0,0.12,1,3,0,False,False,False,False,False,False,False,True,False,False
23,70550,3.0,6,25000,19.04,1,0.3,1,4,0,False,False,True,False,False,False,False,True,False,False
25,83800,2.0,4,25000,15.95,1,0.3,1,3,0,False,False,True,False,False,False,False,False,False,False
26,175000,3.0,1,2600,8.9,0,0.01,0,4,0,False,False,False,False,False,False,False,False,False,True
25,175000,10.0,1,8000,7.9,0,0.05,0,2,0,False,False,False,False,False,False,True,False,False,False
22,175000,6.0,2,18000,10.99,0,0.1,0,2,0,False,False,False,False,False,True,False,False,False,False
23,175000,8.0,2,21000,11.99,0,0.12,0,3,0,False,False,False,False,False,False,False,False,True,False
23,15000,4.0,3,4000,13.98,1,0.27,0,4,0,False,True,False,False,False,False,False,False,False,False
23,15000,4.0,2,4600,10.99,1,0.31,0,2,0,False,True,False,False,False,False,False,False,False,True
22,88000,6.0,4,25000,15.58,1,0.28,1,2,0,False,False,True,False,False,False,False,False,False,False
25,74800,2.0,2,25000,10.99,1,0.28,0,2,0,False,False,True,False,False,False,False,True,False,False
25,88000,0.0,4,25000,14.96,1,0.28,0,4,0,False,False,True,False,False,False,False,False,False,True
25,15000,2.0,4,1750,15.31,0,0.12,1,4,0,False,True,False,False,False,False,True,False,False,False
26,88000,2.0,4,25000,15.65,1,0.28,0,3,0,False,False,True,False,False,False,False,False,False,True
25,100000,1.0,2,25000,9.33,0,0.25,0,4,0,False,False,True,False,False,False,False,False,False,True
23,15000,0.0,3,3600,13.47,1,0.24,0,4,0,False,False,False,False,False,False,False,False,True,False
24,102400,8.0,2,25000,10.36,0,0.24,0,3,0,False,False,True,False,False,False,False,False,True,False
24,92000,1.0,5,25000,16.77,1,0.27,1,4,0,False,False,True,False,False,False,True,False,False,False
23,93000,0.0,4,25000,14.59,1,0.27,1,2,0,False,False,True,False,False,False,False,False,False,False
22,175000,6.0,3,3500,11.91,0,0.02,1,2,0,False,False,True,False,False,False,False,False,False,True
23,175000,3.0,1,7200,8.38,0,0.04,0,3,0,False,False,False,False,False,True,False,False,False,False
25,174708,9.0,2,9000,10.59,0,0.05,0,3,0,False,False,True,False,False,False,False,False,False,True
25,174000,2.0,3,8800,14.27,0,0.05,0,3,0,False,False,False,False,False,False,False,False,False,False
26,174000,8.0,2,12000,12.53,0,0.07,0,4,0,False,False,True,False,False,False,False,False,False,False
25,162000,5.0,5,25000,16.0,1,0.15,1,3,0,False,False,False,False,False,False,False,False,False,False
26,173467,10.0,2,10000,11.71,0,0.06,0,4,0,False,False,False,False,False,False,False,False,False,True
21,15000,0.0,3,3175,11.54,1,0.21,1,3,0,False,True,False,False,False,False,True,False,False,False
25,96000,2.0,5,25000,15.68,1,0.26,1,4,0,False,False,True,False,False,False,True,False,False,False
21,15120,0.0,2,1500,10.59,0,0.1,0,2,0,False,False,False,False,False,True,False,False,False,False
24,97908,8.0,4,25000,12.61,1,0.26,1,2,0,False,False,True,False,False,False,True,False,False,False
26,110000,3.0,3,25000,13.48,0,0.23,1,2,0,False,False,True,False,False,False,False,False,True,False
23,15204,7.0,1,2800,8.49,1,0.18,0,3,0,False,False,False,False,False,False,False,False,True,False
25,159600,0.0,4,30000,17.27,1,0.19,1,4,0,False,False,True,False,False,False,False,False,True,False
24,171500,6.0,1,18000,8.9,0,0.1,0,4,0,False,False,True,False,False,False,False,False,False,False
25,170004,3.0,2,10000,11.11,0,0.06,0,4,0,False,False,False,False,False,False,False,True,False,False
24,158004,0.0,4,25000,14.59,1,0.16,1,2,0,False,False,True,False,False,False,True,False,False,False
26,170000,0.0,2,13000,12.42,0,0.08,0,3,0,False,False,True,False,False,False,False,False,False,True
24,83300,0.0,4,25000,15.31,1,0.26,0,2,0,False,False,True,False,False,False,False,True,False,False
24,110000,7.0,4,25000,15.7,0,0.23,1,2,0,False,False,True,False,False,False,True,False,False,False
22,15360,7.0,2,2500,12.53,1,0.16,0,3,0,False,True,False,False,False,False,True,False,False,False
25,134300,3.0,4,5000,16.49,1,0.03,0,2,0,False,False,True,False,False,False,False,True,False,False
25,170000,2.0,1,20000,7.49,0,0.12,0,2,0,False,False,False,False,False,True,False,False,False,False
22,100580,6.0,4,25000,14.96,1,0.25,1,2,0,False,False,True,False,False,False,False,False,False,False
25,113000,7.0,3,25000,12.73,0,0.22,1,4,0,False,False,True,False,False,False,False,True,False,False
24,120000,8.0,2,25000,10.65,0,0.21,0,4,0,False,False,True,False,False,True,False,False,False,False
25,120000,6.0,2,25000,10.74,0,0.21,0,2,0,False,False,True,False,False,False,False,True,False,False
23,120000,7.0,2,25000,9.99,0,0.21,0,2,0,False,False,True,False,False,True,False,False,False,False
24,91800,5.0,4,25000,15.33,1,0.23,1,2,0,False,False,True,False,False,False,False,True,False,False
21,15600,5.0,1,1000,7.29,0,0.06,0,4,0,False,True,False,False,False,False,False,False,False,True
26,108000,2.0,4,25000,15.05,1,0.23,0,3,0,False,False,True,False,False,False,False,False,True,False
26,129996,6.0,2,25000,10.75,0,0.19,0,3,0,False,False,True,False,False,False,False,False,True,False
23,130000,4.0,4,25000,16.02,0,0.19,1,2,0,False,False,True,False,False,True,False,False,False,False
23,130000,7.0,2,25000,11.49,0,0.19,0,4,0,False,False,True,False,False,False,False,False,False,True
25,170000,4.0,2,20000,12.53,0,0.12,0,4,0,False,True,False,False,False,True,False,False,False,False
26,170000,0.0,3,12000,13.57,0,0.07,1,2,0,False,False,False,False,False,False,False,False,False,True
22,169000,1.0,2,14000,11.14,0,0.08,0,3,0,False,False,True,False,False,False,False,False,True,False
26,168750,10.0,3,24250,12.87,0,0.14,1,3,0,False,False,True,False,False,False,False,True,False,False
23,168600,3.0,2,20000,11.58,0,0.12,0,3,0,False,False,True,False,False,True,False,False,False,False
24,168288,5.0,2,1800,11.12,0,0.01,0,3,0,False,False,True,False,False,False,True,False,False,False
25,168000,2.0,2,35000,10.65,0,0.21,0,2,0,False,False,False,False,False,False,False,False,True,False
24,133300,6.0,2,25000,10.37,0,0.19,0,2,0,False,False,True,False,False,False,False,False,False,False
24,15600,5.0,1,3300,6.39,1,0.21,0,4,0,False,True,False,False,False,False,True,False,False,False
24,134000,8.0,4,25000,16.07,0,0.19,1,3,0,False,False,True,False,False,False,False,False,True,False
25,134000,7.0,2,25000,10.62,0,0.19,0,2,0,False,False,True,False,False,False,False,True,False,False
25,15600,0.0,6,3200,18.09,1,0.21,0,2,0,False,True,False,False,False,False,False,False,False,True
25,135000,5.0,2,25000,11.36,0,0.19,0,4,0,False,False,True,False,False,True,False,False,False,False
26,135660,10.0,2,25000,12.53,0,0.18,0,4,0,False,False,True,False,False,False,False,False,False,False
25,145000,0.0,2,25000,9.99,0,0.17,0,4,0,False,False,True,False,False,True,False,False,False,False
23,150000,4.0,2,25000,10.36,0,0.17,0,3,0,False,False,True,False,False,True,False,False,False,False
23,165000,3.0,1,9600,5.99,0,0.06,0,3,0,False,False,False,False,False,True,False,False,False,False
22,153000,5.0,4,24000,15.62,1,0.16,1,2,0,False,False,False,False,False,False,False,False,False,False
24,165000,5.0,2,20000,10.37,0,0.12,0,4,0,False,False,False,False,False,False,False,False,True,False
25,165000,0.0,6,25000,19.74,0,0.15,0,4,0,False,False,False,False,False,False,True,False,False,False
21,165000,5.0,1,20000,6.91,0,0.12,0,4,0,False,False,False,False,False,True,False,False,False,False
23,16000,7.0,1,6000,7.9,1,0.38,0,2,0,False,True,False,False,False,False,False,True,False,False
23,16000,3.0,3,2275,13.06,0,0.14,1,4,0,False,False,False,False,False,False,False,False,False,False
23,16000,7.0,1,2000,6.39,0,0.13,0,3,0,False,True,False,False,False,False,False,False,True,False
23,148000,1.0,5,25000,14.93,1,0.17,0,3,0,False,False,True,False,False,False,False,False,False,False
23,16000,1.0,3,5600,12.84,1,0.35,0,4,0,False,False,False,False,False,False,False,True,False,False
24,16020,3.0,5,3625,17.14,1,0.23,1,2,0,False,True,False,False,False,False,False,False,False,True
22,16094,2.0,1,5500,7.14,1,0.34,0,3,0,False,False,False,False,False,False,False,False,False,True
25,175000,2.0,1,25000,8.9,0,0.14,0,2,0,False,False,True,False,False,False,False,False,True,False
22,16200,6.0,2,2000,12.42,0,0.12,0,3,0,False,True,False,False,False,False,False,False,True,False
24,185000,7.0,3,25000,12.68,0,0.14,1,2,0,False,False,True,False,False,False,True,False,False,False
25,162000,9.0,3,25000,11.03,0,0.15,0,2,0,False,False,True,False,False,False,False,False,True,False
26,161000,10.0,1,30000,7.9,0,0.19,0,4,0,False,False,True,False,False,False,False,False,False,True
22,160000,0.0,2,35000,10.65,0,0.22,0,4,0,False,False,False,False,False,False,False,True,False,False
25,225000,5.0,2,25000,11.86,0,0.11,0,4,0,False,False,True,False,False,False,False,False,False,True
25,16400,1.0,1,5000,8.94,1,0.3,0,4,0,False,True,False,False,False,False,False,False,True,False
23,16500,6.0,2,4375,9.63,1,0.27,0,4,0,False,True,False,False,False,False,False,False,False,True
25,49500,6.0,3,24750,14.22,1,0.5,0,3,0,False,False,True,False,False,False,False,False,True,False
23,60000,4.0,2,24750,9.33,1,0.41,0,3,0,False,False,True,False,False,False,False,False,False,False
24,84200,8.0,3,24500,13.85,0,0.29,0,4,0,False,False,True,False,False,False,False,True,False,False
22,16800,5.0,2,2000,10.65,0,0.12,0,2,0,False,False,False,False,False,True,False,False,False,False
24,92000,8.0,2,24500,11.46,0,0.27,0,4,0,False,False,True,False,False,False,False,True,False,False
23,160000,5.0,1,35000,7.66,0,0.22,0,2,0,False,False,False,False,False,False,False,False,True,False
24,160000,9.0,5,12000,16.77,0,0.07,0,4,0,False,False,False,False,False,False,False,False,False,True
25,160000,1.0,2,12000,9.63,0,0.07,0,4,0,False,False,False,False,False,False,False,False,True,False
26,160000,6.0,3,25000,12.23,0,0.16,1,4,0,False,False,True,False,False,False,False,False,True,False
25,125800,0.0,4,10000,14.09,1,0.07,0,4,0,False,False,False,False,False,False,False,True,False,False
25,54000,2.0,3,24250,13.98,1,0.45,0,4,0,False,False,True,False,False,False,False,False,True,False
23,62500,1.0,2,24250,10.62,1,0.39,0,4,0,False,False,True,False,False,True,False,False,False,False
24,16800,4.0,1,3900,7.49,1,0.23,0,3,0,False,False,False,False,False,False,False,False,False,False
25,68400,9.0,5,24250,17.56,1,0.35,0,4,0,False,False,True,False,False,False,False,False,True,False
26,56045,1.0,4,24250,14.96,1,0.37,0,2,0,False,False,True,False,False,False,False,True,False,False
22,74000,7.0,4,24250,15.65,1,0.33,1,2,0,False,False,True,False,False,False,False,False,False,False
24,65453,9.0,4,24250,15.7,1,0.31,0,2,0,False,False,True,False,False,False,False,True,False,False
24,89908,1.0,2,24250,12.53,0,0.27,0,3,0,False,False,True,False,False,False,False,False,False,True
26,78000,0.0,5,24250,17.56,1,0.31,1,3,0,False,False,True,False,False,False,True,False,False,False
23,100000,0.0,3,24250,12.87,0,0.24,1,2,0,False,False,True,False,False,False,False,False,True,False
23,103000,6.0,4,24250,15.7,0,0.24,0,2,0,False,False,True,False,False,False,False,False,True,False
25,160000,2.0,1,9000,7.49,0,0.06,0,3,0,False,False,False,False,False,True,False,False,False,False
25,160000,5.0,2,15000,11.14,0,0.09,0,4,0,False,True,False,False,False,False,False,False,False,True
24,160000,3.0,4,20000,16.0,0,0.13,0,3,0,False,False,False,False,False,False,False,False,False,True
23,160000,2.0,4,25000,15.65,0,0.16,1,2,0,False,False,False,False,False,True,False,False,False,False
26,160000,0.0,3,13750,13.48,0,0.09,0,4,0,False,False,False,False,False,False,False,False,False,False
21,160000,3.0,4,15250,15.31,0,0.1,1,4,0,False,False,False,False,False,False,False,False,False,True
25,160000,3.0,3,20000,13.47,0,0.13,1,2,0,False,False,False,False,False,False,False,False,False,True
22,16800,0.0,3,4750,13.85,1,0.28,1,2,0,False,False,False,False,False,False,True,False,False,False
25,111996,9.0,4,24250,15.31,0,0.22,0,3,0,False,False,True,False,False,False,False,False,True,False
21,16800,0.0,2,6000,10.39,1,0.36,0,4,0,False,False,False,False,False,False,False,False,False,True
25,115200,0.0,2,24250,11.36,0,0.21,0,2,0,False,False,True,False,False,False,True,False,False,False
23,144000,0.0,2,24250,11.83,0,0.17,0,3,0,False,False,True,False,False,True,False,False,False,False
23,287000,3.0,2,24250,12.53,0,0.08,0,3,0,False,False,True,False,False,True,False,False,False,False
22,108000,1.0,4,24150,14.96,1,0.22,1,3,0,False,False,True,False,False,False,True,False,False,False
22,43000,7.0,3,24000,13.85,1,0.56,1,3,1,False,False,True,False,False,False,False,False,False,False
23,47004,1.0,2,24000,11.58,1,0.51,0,4,1,False,False,True,False,False,False,False,False,False,True
24,48000,4.0,4,24000,16.29,1,0.5,1,2,0,False,False,True,False,False,False,False,False,False,True
26,48000,4.0,1,24000,7.49,1,0.5,0,3,0,False,False,True,False,False,False,False,True,False,False
21,44964,2.0,4,24000,16.29,1,0.53,1,2,1,False,False,True,False,False,True,False,False,False,False
25,52000,4.0,2,24000,10.74,1,0.46,0,2,0,False,False,True,False,False,False,False,False,True,False
22,17352,4.0,3,2250,15.27,0,0.13,1,3,0,False,False,False,False,False,True,False,False,False,False
24,47000,3.0,6,24000,17.8,1,0.51,0,2,1,False,False,True,False,False,False,False,False,True,False
22,17400,6.0,2,1000,11.36,0,0.06,0,2,0,False,False,False,False,False,False,False,False,False,True
22,49000,2.0,5,24000,17.56,1,0.49,0,4,0,False,False,True,False,False,False,False,True,False,False
26,60000,0.0,1,24000,7.9,1,0.4,0,4,0,False,False,True,False,False,False,False,False,True,False
25,60000,3.0,2,24000,10.99,1,0.4,0,4,0,False,False,True,False,False,False,False,False,True,False
22,60000,0.0,1,24000,7.29,1,0.4,0,3,0,False,False,True,False,False,False,False,False,True,False
21,60000,5.0,2,24000,10.75,1,0.4,0,2,0,False,False,True,False,False,False,False,True,False,False
26,62004,9.0,1,24000,7.9,1,0.39,0,3,0,False,False,True,False,False,False,False,False,False,False
22,62400,3.0,4,24000,14.84,1,0.38,0,2,0,False,False,True,False,False,True,False,False,False,False
26,65000,10.0,1,24000,7.49,1,0.37,0,2,0,False,False,True,False,False,False,False,False,False,False
22,17760,6.0,3,4975,13.48,1,0.28,1,3,0,False,False,False,False,False,True,False,False,False,False
23,59000,5.0,5,24000,19.69,1,0.41,1,2,0,False,False,True,False,False,False,False,False,False,False
23,66000,6.0,1,24000,7.49,1,0.36,0,4,0,False,False,True,False,False,False,False,False,False,True
24,60000,0.0,4,24000,14.96,1,0.4,0,4,0,False,False,True,False,False,False,False,False,False,True
25,66143,9.0,1,24000,6.99,1,0.36,0,3,0,False,False,True,False,False,True,False,False,False,False
22,62250,3.0,5,24000,16.45,1,0.39,1,4,0,False,False,True,False,False,False,False,False,True,False
24,70000,8.0,2,24000,10.99,1,0.34,0,4,0,False,False,True,False,False,True,False,False,False,False
23,74000,7.0,2,24000,10.99,1,0.32,0,2,0,False,False,True,False,False,False,False,False,False,False
22,18000,3.0,1,3000,7.9,1,0.17,0,4,0,False,True,False,False,False,False,False,False,True,False
22,75000,6.0,2,24000,12.69,1,0.32,0,4,0,False,False,True,False,False,True,False,False,False,False
24,75000,9.0,2,24000,10.37,1,0.32,0,3,0,False,False,True,False,False,False,False,True,False,False
24,75000,7.0,3,24000,13.48,1,0.32,0,3,0,False,False,True,False,False,False,True,False,False,False
26,69000,0.0,6,24000,15.83,1,0.35,0,3,0,False,False,True,False,False,False,False,False,False,False
23,78000,4.0,3,24000,13.92,1,0.31,0,3,0,False,False,True,False,False,False,False,False,True,False
22,18000,4.0,2,2000,11.49,0,0.11,0,3,0,False,True,False,False,False,False,False,False,False,True
24,80000,2.0,2,24000,10.25,0,0.3,0,2,0,False,False,True,False,False,False,False,True,False,False
22,18000,1.0,1,3500,7.49,1,0.19,0,4,0,False,True,False,False,False,False,True,False,False,False
23,18000,3.0,1,4000,5.99,1,0.22,0,2,0,False,True,False,False,False,True,False,False,False,False
23,74700,6.0,4,24000,12.92,1,0.32,0,2,0,False,False,True,False,False,False,False,False,True,False
26,88596,3.0,2,24000,11.58,0,0.27,0,3,0,False,False,True,False,False,False,False,False,True,False
25,95000,4.0,1,24000,8.9,0,0.25,0,2,0,False,False,True,False,False,True,False,False,False,False
22,83000,6.0,5,24000,19.69,1,0.29,0,3,0,False,False,True,False,False,False,False,False,False,False
25,95000,9.0,1,24000,6.54,0,0.25,0,4,0,False,False,True,False,False,False,False,False,False,True
21,18000,3.0,4,4900,14.54,1,0.27,1,4,0,False,True,False,False,False,False,True,False,False,False
21,18000,4.0,2,5000,11.11,1,0.28,0,2,0,False,True,False,False,False,True,False,False,False,False
26,100000,5.0,3,24000,12.73,0,0.24,0,4,0,False,False,True,False,False,False,False,False,True,False
24,110000,7.0,4,24000,15.62,0,0.22,0,4,0,False,False,True,False,False,False,False,False,False,True
24,18000,0.0,1,6250,6.54,1,0.35,0,4,0,False,True,False,False,False,False,True,False,False,False
22,98000,7.0,6,24000,18.535,1,0.24,1,2,0,False,False,True,False,False,False,False,False,False,False
26,103872,6.0,7,24000,20.03,1,0.23,0,4,0,False,False,True,False,False,False,False,False,False,False
22,120000,4.0,2,24000,9.91,0,0.2,0,4,0,False,False,True,False,False,True,False,False,False,False
